ReviewID,PlayerID,HoursPlayed,Recommended,ReviewScore,ReviewDate
1645,11990,115.07,True,6,2024-07-20
1646,9630,276.5,True,8,2024-07-20
1647,13242,144.6,True,6,2024-07-20
1648,4895,119.52,True,5,2024-07-20
1649,10736,191.25,True,9,2024-07-20
1650,12561,188.67,True,7,2024-07-21
1651,16008,222.18,False,7,2024-07-21
1652,10725,255.17,True,6,2024-07-21
1653,11914,186.68,True,7,2024-07-21
1654,11195,131.5,True,5,2024-07-21
1655,12744,201.68,True,6,2024-07-22
1656,559,156.67,True,5,2024-07-22
1657,9227,117.95,True,7,2024-07-22
1658,16085,243.92,True,7,2024-07-22
1659,6467,81.17,False,6,2024-07-22
1660,18972,400.78,True,8,2024-07-22
1661,15660,502.38,False,5,2024-07-22
1662,14874,109.48,False,6,2024-07-22
1663,8571,87.8,False,5,2024-07-23
1664,9919,485.67,True,7,2024-07-23
1665,2863,105.57,True,8,2024-07-23
1666,13233,105.87,True,5,2024-07-23
1667,1058,200.32,False,7,2024-07-23
1668,14799,160.43,True,5,2024-07-23
1669,11739,129.3,True,8,2024-07-23
1670,4938,205.82,True,7,2024-07-24
1671,17713,242.52,True,6,2024-07-24
1672,7951,220.58,True,6,2024-07-24
1673,5455,132.08,False,6,2024-07-24
1674,16340,143.78,True,8,2024-07-24
1675,16123,465.65,True,7,2024-07-24
1676,1870,157.87,True,7,2024-07-24
1677,1508,367.97,True,5,2024-07-24
1678,10666,264.03,True,6,2024-07-25
1679,2303,97.33,True,8,2024-07-25
1680,17804,217.03,True,8,2024-07-25
1681,17442,164.37,False,8,2024-07-25
1682,6275,228.88,True,7,2024-07-25
1683,10781,98.43,True,6,2024-07-25
1684,17907,312.03,True,7,2024-07-25
1685,16489,261.88,True,7,2024-07-25
1686,9380,618.8,True,7,2024-07-25
1687,13320,308.4,True,7,2024-07-25
1688,4752,275.1,True,5,2024-07-25
1689,5242,267.22,False,6,2024-07-25
1690,13269,256.9,True,7,2024-07-26
1691,6153,746.58,True,7,2024-07-26
1692,15537,151.3,False,7,2024-07-26
1693,13288,281.05,True,7,2024-07-26
1694,3992,211.18,False,6,2024-07-26
1695,13129,239.63,False,7,2024-07-26
1696,1108,151.52,True,9,2024-07-26
1697,8615,562.73,True,5,2024-07-27
1698,16934,185.15,True,6,2024-07-27
1699,14385,190.7,True,6,2024-07-27
1700,13037,84.53,False,6,2024-07-27
1701,9049,151.03,False,8,2024-07-27
1702,12261,131.23,True,6,2024-07-27
1703,184,200.02,True,5,2024-07-27
1704,7919,402.38,True,10,2024-07-27
1705,4086,124.5,False,6,2024-07-27
1706,10105,70.12,True,6,2024-07-27
1707,539,94.07,True,6,2024-07-27
1708,291,107.45,True,6,2024-07-27
1709,9617,124.98,False,6,2024-07-27
1710,4562,651.57,True,7,2024-07-27
1711,7366,170.35,True,7,2024-07-27
1712,5651,216.65,True,6,2024-07-27
1713,10865,176.5,True,6,2024-07-28
1714,15287,206.52,True,8,2024-07-28
1715,16021,194.75,False,5,2024-07-28
1716,18004,387.17,True,7,2024-07-28
1717,9423,289.85,True,7,2024-07-28
1718,12310,123.57,False,5,2024-07-28
1719,1239,240.9,True,6,2024-07-28
1720,15640,122.62,False,4,2024-07-28
1721,10033,239.18,False,6,2024-07-28
1722,8432,61.38,False,7,2024-07-28
1723,11009,176.32,False,6,2024-07-28
1724,6340,132.35,False,6,2024-07-28
1725,6982,197.57,True,7,2024-07-29
1726,4717,166.58,True,8,2024-07-29
1727,2163,209.77,False,9,2024-07-29
1728,3149,197.02,True,7,2024-07-29
1729,245,265.52,False,9,2024-07-29
1730,19914,307.13,True,8,2024-07-29
1731,6785,164.5,False,6,2024-07-29
1732,13009,284.43,True,6,2024-07-29
1733,13737,107.78,False,5,2024-07-29
1734,10027,144.13,False,6,2024-07-29
1735,5462,314.22,True,8,2024-07-29
1736,6296,147.73,True,7,2024-07-30
1737,2803,149.55,False,7,2024-07-30
1738,5790,54.27,False,5,2024-07-30
1739,3208,80.43,False,8,2024-07-30
1740,6515,61.85,False,6,2024-07-30
1741,3468,254.32,False,5,2024-07-30
1742,6552,111.63,True,4,2024-07-30
1743,977,449.7,True,8,2024-07-30
1744,10019,177.72,True,7,2024-07-30
1745,259,58.3,True,6,2024-07-30
1746,10616,267.23,True,6,2024-07-30
1747,17742,311.73,False,7,2024-07-30
1748,6988,384.08,True,8,2024-07-30
1749,4655,170.83,True,6,2024-07-31
1750,4595,147.48,False,8,2024-07-31
1751,4427,111.97,True,6,2024-07-31
1752,12702,203.52,True,8,2024-07-31
1753,11314,333.87,True,8,2024-07-31
1754,5754,501.98,True,6,2024-07-31
1755,1114,473.48,True,7,2024-07-31
1756,10349,181.25,True,7,2024-07-31
1757,8291,270.82,True,8,2024-07-31
1758,10519,111.25,True,6,2024-07-31
1759,2024,95.58,True,5,2024-07-31
1760,6979,230.57,True,7,2024-07-31
1761,9881,83.63,True,8,2024-07-31
1762,12219,132.57,True,6,2024-07-31
1763,6007,139.03,True,7,2024-08-01
1764,567,185.48,True,7,2024-08-01
1765,11707,214.47,False,6,2024-08-01
1766,14679,190.6,True,6,2024-08-01
1767,3219,192.87,True,7,2024-08-01
1768,6389,323.68,True,6,2024-08-01
1769,14977,230.93,True,7,2024-08-01
1770,14837,125.47,True,5,2024-08-01
1771,4855,57.95,True,7,2024-08-01
1772,8869,124.93,False,4,2024-08-01
1773,16186,243.6,True,7,2024-08-01
1774,14017,84.67,False,5,2024-08-01
1775,6641,124.7,True,5,2024-08-01
1776,4705,180.78,True,7,2024-08-01
1777,16169,203.07,True,10,2024-08-01
1778,1273,335.83,True,6,2024-08-01
1779,11543,534.63,True,8,2024-08-01
1780,16248,230.18,False,7,2024-08-01
1781,11430,73.53,False,6,2024-08-01
1782,11870,167.65,False,6,2024-08-02
1783,16946,127.38,True,6,2024-08-02
1784,593,94.97,True,6,2024-08-02
1785,5474,148.95,False,6,2024-08-02
1786,5340,247.67,False,6,2024-08-02
1787,2034,773.65,True,8,2024-08-02
1788,9842,168.28,True,7,2024-08-02
1789,17107,230.03,True,7,2024-08-02
1790,9212,149.1,True,5,2024-08-02
1791,4959,130.73,True,6,2024-08-02
1792,8056,102.37,True,8,2024-08-02
1793,19831,246.58,True,7,2024-08-02
1794,13716,286.4,True,8,2024-08-02
1795,14896,141.4,True,7,2024-08-03
1796,3510,138.25,True,8,2024-08-03
1797,20370,465.18,True,7,2024-08-03
1798,15916,157.75,True,7,2024-08-03
1799,3084,180.75,True,5,2024-08-03
1800,6556,115.22,True,8,2024-08-03
1801,13528,332.67,True,7,2024-08-03
1802,9571,61.45,False,6,2024-08-04
1803,16640,180.35,False,7,2024-08-04
1804,5739,237.93,True,6,2024-08-04
1805,8727,269.3,True,8,2024-08-04
1806,18852,159.65,True,7,2024-08-04
1807,3763,149.5,False,5,2024-08-04
1808,544,275.95,False,7,2024-08-04
1809,8283,96.05,False,6,2024-08-04
1810,18219,162.5,True,6,2024-08-04
1811,17171,161.77,False,6,2024-08-04
1812,12184,159.02,True,8,2024-08-04
1813,12217,165.2,True,8,2024-08-04
1814,4549,156.27,False,5,2024-08-05
1815,13045,222.23,False,8,2024-08-05
1816,11685,211.95,True,7,2024-08-05
1817,16351,190.4,True,7,2024-08-05
1818,10530,244.83,True,5,2024-08-05
1819,16485,130.53,False,6,2024-08-05
1820,7145,89.92,False,7,2024-08-05
1821,16848,168.52,True,6,2024-08-05
1822,16886,115.27,True,7,2024-08-05
1823,5113,177.67,False,7,2024-08-05
1824,13359,88.93,False,5,2024-08-05
1825,4358,159.75,True,7,2024-08-05
1826,658,492.7,True,8,2024-08-05
1827,12742,207.35,True,6,2024-08-05
1828,2086,352.33,False,8,2024-08-05
1829,7112,105.57,False,8,2024-08-06
1830,5808,168.27,True,7,2024-08-06
1831,11833,345.4,True,8,2024-08-06
1832,2777,278.05,False,7,2024-08-06
1833,17074,133.45,False,5,2024-08-06
1834,12222,198.8,False,7,2024-08-06
1835,6400,296.0,True,7,2024-08-06
1836,7523,73.25,True,5,2024-08-06
1837,11400,427.32,True,7,2024-08-07
1838,11819,114.92,True,5,2024-08-07
1839,21331,268.5,True,8,2024-08-07
1840,1682,75.75,True,5,2024-08-07
1841,16563,313.43,True,7,2024-08-07
1842,16517,154.6,True,6,2024-08-07
1843,1675,575.9,False,7,2024-08-07
1844,11481,199.12,True,6,2024-08-07
1845,14936,305.07,True,8,2024-08-07
1846,11098,143.45,True,7,2024-08-07
1847,1773,65.7,True,5,2024-08-07
1848,13758,89.9,False,8,2024-08-07
1849,3647,202.7,True,8,2024-08-07
1850,9570,322.03,False,7,2024-08-07
1851,17265,217.2,True,7,2024-08-07
1852,3297,119.47,True,6,2024-08-07
1853,16708,259.35,True,7,2024-08-08
1854,17309,134.37,True,8,2024-08-08
1855,19878,320.78,False,7,2024-08-08
1856,11613,100.47,True,8,2024-08-08
1857,11474,234.03,True,6,2024-08-08
1858,7198,172.97,True,7,2024-08-08
1859,13537,341.27,True,8,2024-08-08
1860,4743,70.98,True,7,2024-08-08
1861,4458,461.3,True,7,2024-08-09
1862,12862,188.5,True,6,2024-08-09
1863,3547,428.7,True,7,2024-08-09
1864,3280,104.52,False,6,2024-08-09
1865,11296,327.15,True,6,2024-08-09
1866,2478,162.37,True,9,2024-08-09
1867,10668,61.33,False,3,2024-08-09
1868,12182,91.03,True,6,2024-08-09
1869,15,162.0,True,9,2024-08-09
1870,3770,82.22,True,7,2024-08-09
1871,5884,337.3,False,7,2024-08-09
1872,2340,697.23,True,8,2024-08-09
1873,6258,262.58,False,4,2024-08-09
1874,5097,406.88,True,8,2024-08-09
1875,2922,40.05,True,6,2024-08-09
1876,13789,146.73,False,6,2024-08-10
1877,20123,325.65,True,7,2024-08-10
1878,15316,200.93,False,7,2024-08-10
1879,13881,119.57,True,7,2024-08-10
1880,3156,115.77,True,7,2024-08-10
1881,20141,184.22,True,8,2024-08-10
1882,4060,600.1,False,7,2024-08-10
1883,6657,76.62,False,7,2024-08-10
1884,19060,209.8,True,6,2024-08-10
1885,18140,538.83,True,8,2024-08-10
1886,19716,166.42,True,7,2024-08-10
1887,16205,304.58,True,8,2024-08-10
1888,18633,446.52,True,8,2024-08-10
1889,1950,129.73,True,6,2024-08-10
1890,3278,59.62,False,7,2024-08-10
1891,17977,391.17,True,7,2024-08-10
1892,770,211.33,True,9,2024-08-10
1893,12191,174.68,True,5,2024-08-11
1894,13253,87.08,False,7,2024-08-11
1895,16849,197.13,True,7,2024-08-11
1896,930,631.33,False,7,2024-08-11
1897,4223,165.83,True,7,2024-08-11
1898,13435,418.72,True,6,2024-08-11
1899,11330,417.95,True,8,2024-08-11
1900,1525,224.4,True,6,2024-08-11
1901,9052,122.45,True,6,2024-08-11
1902,14260,146.63,False,7,2024-08-11
1903,11382,186.2,True,10,2024-08-11
1904,6224,100.68,True,8,2024-08-11
1905,3823,169.93,False,6,2024-08-11
1906,8127,132.48,True,7,2024-08-12
1907,6555,148.88,True,6,2024-08-12
1908,2141,126.02,False,6,2024-08-12
1909,19445,263.6,True,6,2024-08-12
1910,14332,217.17,True,7,2024-08-12
1911,3924,295.8,True,6,2024-08-12
1912,20972,209.33,True,8,2024-08-12
1913,2940,59.45,True,4,2024-08-12
1914,4508,151.03,False,7,2024-08-12
1915,6298,45.72,True,4,2024-08-12
1916,14790,83.27,False,6,2024-08-12
1917,11927,259.1,True,9,2024-08-12
1918,20813,172.9,True,7,2024-08-13
1919,18292,212.18,True,7,2024-08-13
1920,2617,151.7,True,5,2024-08-13
1921,1915,228.57,True,6,2024-08-13
1922,2453,260.72,False,6,2024-08-13
1923,15748,103.82,True,6,2024-08-13
1924,1150,481.32,True,8,2024-08-13
1925,19380,312.3,True,6,2024-08-13
1926,16032,305.7,True,9,2024-08-13
1927,17499,127.3,True,9,2024-08-13
1928,19574,220.42,True,6,2024-08-13
1929,7,64.22,False,6,2024-08-13
1930,20060,150.3,False,8,2024-08-13
1931,14364,260.03,True,7,2024-08-13
1932,10291,271.75,False,8,2024-08-13
1933,19371,203.33,True,8,2024-08-13
1934,15742,138.38,True,6,2024-08-14
1935,12529,88.93,False,6,2024-08-14
1936,6578,194.02,True,7,2024-08-14
1937,5298,468.65,True,8,2024-08-14
1938,8187,369.22,True,8,2024-08-14
1939,12716,106.33,True,6,2024-08-14
1940,17393,324.28,False,8,2024-08-14
1941,5241,208.73,True,7,2024-08-14
1942,16337,128.17,True,7,2024-08-14
1943,6048,73.72,True,8,2024-08-14
1944,9331,271.47,True,7,2024-08-14
1945,12019,216.42,True,8,2024-08-14
1946,2696,50.92,False,5,2024-08-14
1947,1015,142.38,False,5,2024-08-14
1948,2222,230.52,True,7,2024-08-15
1949,4356,214.03,True,7,2024-08-15
1950,12825,103.55,False,5,2024-08-15
1951,12523,196.57,True,6,2024-08-15
1952,9187,314.1,True,6,2024-08-15
1953,13518,240.45,True,8,2024-08-15
1954,10372,276.78,True,8,2024-08-15
1955,2454,206.45,True,8,2024-08-15
1956,7153,236.52,True,6,2024-08-15
1957,10807,287.32,True,7,2024-08-15
1958,3112,88.08,True,7,2024-08-15
1959,7038,197.47,True,7,2024-08-15
1960,6766,368.87,True,7,2024-08-15
1961,20258,161.05,True,7,2024-08-15
1962,6877,163.08,False,7,2024-08-15
1963,13670,121.65,True,8,2024-08-15
1964,19853,173.8,True,7,2024-08-15
1965,5497,582.27,True,8,2024-08-15
1966,6015,170.92,True,6,2024-08-16
1967,11156,139.88,True,5,2024-08-16
1968,6497,325.02,True,6,2024-08-16
1969,6182,101.63,True,6,2024-08-16
1970,17290,262.38,False,8,2024-08-16
1971,9880,168.15,True,6,2024-08-16
1972,16299,155.38,True,6,2024-08-16
1973,22562,343.82,False,9,2024-08-16
1974,14499,71.55,True,5,2024-08-16
1975,20346,322.22,True,7,2024-08-16
1976,3586,244.92,True,7,2024-08-16
1977,381,120.22,True,7,2024-08-16
1978,17792,165.13,False,7,2024-08-17
1979,7856,59.92,False,6,2024-08-17
1980,2819,118.58,True,5,2024-08-17
1981,19518,185.0,True,8,2024-08-17
1982,7295,127.35,True,8,2024-08-17
1983,4617,129.6,True,6,2024-08-17
1984,1038,114.95,False,7,2024-08-17
1985,15704,162.55,True,7,2024-08-17
1986,7778,151.6,True,7,2024-08-18
1987,7003,449.15,True,8,2024-08-18
1988,2389,405.37,True,7,2024-08-18
1989,11897,279.1,True,8,2024-08-18
1990,12518,80.72,True,5,2024-08-18
1991,18040,198.42,True,7,2024-08-18
1992,17474,206.45,False,5,2024-08-18
1993,20019,436.5,False,4,2024-08-18
1994,21117,279.95,True,8,2024-08-18
1995,13278,283.77,False,6,2024-08-18
1996,12408,299.23,True,7,2024-08-18
1997,7833,590.25,True,7,2024-08-18
1998,13341,157.58,False,7,2024-08-18
1999,15803,223.27,True,7,2024-08-18
2000,1331,216.33,False,5,2024-08-18
2001,11404,154.65,True,7,2024-08-18
2002,12060,146.77,True,6,2024-08-18
2003,8458,311.8,True,7,2024-08-18
2004,23136,380.63,True,8,2024-08-18
2005,8608,141.27,False,6,2024-08-18
2006,3541,230.18,True,6,2024-08-19
2007,12227,397.97,True,5,2024-08-19
2008,14195,132.82,False,8,2024-08-19
2009,2203,245.4,True,7,2024-08-19
2010,10390,421.73,False,8,2024-08-19
2011,8852,178.95,True,7,2024-08-19
2012,15833,504.82,True,7,2024-08-19
2013,22569,244.43,False,7,2024-08-19
2014,22445,228.48,True,6,2024-08-19
2015,16841,284.17,True,8,2024-08-19
2016,527,364.82,False,6,2024-08-19
2017,18689,461.93,True,8,2024-08-19
2018,10874,76.5,True,6,2024-08-19
2019,14601,242.0,True,6,2024-08-19
2020,15121,183.57,True,6,2024-08-19
2021,20113,178.3,True,8,2024-08-20
2022,1426,520.08,True,5,2024-08-20
2023,516,225.58,True,7,2024-08-20
2024,2147,186.3,True,7,2024-08-20
2025,14573,204.68,True,8,2024-08-20
2026,7896,172.52,True,7,2024-08-20
2027,19002,138.38,True,7,2024-08-20
2028,10127,95.65,True,6,2024-08-20
2029,6850,135.58,True,8,2024-08-20
2030,2972,293.28,True,7,2024-08-20
2031,5763,60.2,True,6,2024-08-20
2032,5482,248.77,False,6,2024-08-20
2033,8875,153.63,True,7,2024-08-20
2034,9803,124.07,True,8,2024-08-20
2035,5276,186.0,False,5,2024-08-20
2036,21144,195.28,True,6,2024-08-20
2037,10969,67.18,False,4,2024-08-20
2038,21518,234.63,True,7,2024-08-20
2039,13777,278.93,True,6,2024-08-21
2040,19534,138.72,True,8,2024-08-21
2041,8136,113.63,True,7,2024-08-21
2042,3656,132.72,True,7,2024-08-21
2043,6189,364.22,True,6,2024-08-21
2044,1222,76.2,True,4,2024-08-21
2045,4396,304.23,True,9,2024-08-21
2046,9150,272.07,False,6,2024-08-21
2047,6614,377.73,True,8,2024-08-21
2048,22064,302.58,False,6,2024-08-21
2049,9264,529.28,True,7,2024-08-21
2050,16628,210.98,True,7,2024-08-21
2051,3002,142.0,True,6,2024-08-21
2052,4841,182.08,False,7,2024-08-21
2053,4157,139.82,True,5,2024-08-21
2054,4122,222.02,True,7,2024-08-21
2055,5036,276.52,False,6,2024-08-21
2056,7826,378.18,True,7,2024-08-22
2057,19982,133.03,True,6,2024-08-22
2058,20256,190.02,True,7,2024-08-22
2059,4353,337.22,True,5,2024-08-22
2060,5187,213.75,True,8,2024-08-22
2061,5413,120.23,True,5,2024-08-22
2062,13628,138.83,True,7,2024-08-22
2063,13148,112.38,False,7,2024-08-22
2064,14003,140.63,False,7,2024-08-22
2065,4696,118.07,True,6,2024-08-22
2066,15342,101.87,True,5,2024-08-22
2067,404,183.57,False,7,2024-08-22
2068,19062,94.78,True,6,2024-08-22
2069,6696,94.07,False,6,2024-08-23
2070,14899,113.98,True,7,2024-08-23
2071,12695,178.55,True,7,2024-08-23
2072,13496,361.95,True,8,2024-08-23
2073,22327,234.1,True,6,2024-08-23
2074,20849,161.32,True,8,2024-08-23
2075,13406,166.13,True,7,2024-08-23
2076,4398,491.78,True,7,2024-08-23
2077,13876,177.17,True,5,2024-08-23
2078,2401,587.03,True,5,2024-08-23
2079,2179,305.35,True,5,2024-08-23
2080,21691,141.43,True,8,2024-08-23
2081,13667,95.33,True,8,2024-08-23
2082,8239,529.47,True,6,2024-08-23
2083,7925,194.22,True,6,2024-08-23
2084,3505,423.7,True,7,2024-08-23
2085,16089,148.73,True,7,2024-08-23
2086,15583,133.97,False,6,2024-08-23
2087,16194,115.13,False,8,2024-08-23
2088,17585,114.63,True,6,2024-08-23
2089,21032,120.98,False,6,2024-08-23
2090,15335,156.82,True,8,2024-08-23
2091,20681,115.67,True,5,2024-08-23
2092,11579,76.0,False,5,2024-08-24
2093,15883,251.52,True,6,2024-08-24
2094,12154,156.28,True,7,2024-08-24
2095,14743,57.57,False,6,2024-08-24
2096,13732,194.85,False,7,2024-08-24
2097,4355,162.05,True,7,2024-08-24
2098,15228,290.77,True,6,2024-08-24
2099,22998,292.33,True,8,2024-08-24
2100,19359,179.13,True,8,2024-08-24
2101,15786,124.8,True,8,2024-08-24
2102,1338,162.98,True,7,2024-08-24
2103,5715,452.52,False,8,2024-08-24
2104,17944,83.0,True,6,2024-08-24
2105,11986,236.33,True,7,2024-08-24
2106,16661,127.6,False,6,2024-08-24
2107,7895,190.37,False,6,2024-08-25
2108,219,64.13,True,3,2024-08-25
2109,7682,123.92,False,6,2024-08-25
2110,18187,100.52,True,5,2024-08-25
2111,20217,263.73,True,6,2024-08-25
2112,12123,245.55,True,6,2024-08-25
2113,19587,153.85,True,7,2024-08-25
2114,1704,102.78,True,7,2024-08-25
2115,17449,137.33,True,8,2024-08-25
2116,5829,321.13,False,8,2024-08-25
2117,3654,600.73,True,7,2024-08-25
2118,9552,140.73,False,7,2024-08-25
2119,17364,157.82,False,7,2024-08-25
2120,14162,127.43,False,7,2024-08-25
2121,13130,143.68,True,7,2024-08-25
2122,3572,94.18,True,7,2024-08-25
2123,22389,192.92,True,7,2024-08-26
2124,13169,314.95,True,8,2024-08-26
2125,23126,214.33,False,7,2024-08-26
2126,18185,90.98,True,6,2024-08-26
2127,5591,585.87,True,8,2024-08-26
2128,1195,217.67,True,7,2024-08-26
2129,14731,83.9,True,5,2024-08-26
2130,21612,117.08,False,9,2024-08-26
2131,19496,148.82,False,7,2024-08-26
2132,7227,128.93,True,7,2024-08-26
2133,4709,394.87,True,8,2024-08-26
2134,3452,292.9,True,8,2024-08-26
2135,19015,115.03,True,7,2024-08-26
2136,3949,200.78,False,7,2024-08-26
2137,10588,198.5,True,6,2024-08-26
2138,11323,240.22,True,7,2024-08-26
2139,13140,563.42,True,8,2024-08-26
2140,1242,143.37,True,8,2024-08-26
2141,6425,71.25,True,6,2024-08-26
2142,7976,183.97,True,9,2024-08-26
2143,18829,114.48,False,7,2024-08-26
2144,7745,103.62,True,5,2024-08-26
2145,3642,431.27,True,8,2024-08-26
2146,20265,340.47,True,7,2024-08-26
2147,1090,426.78,True,6,2024-08-26
2148,4577,144.0,True,5,2024-08-26
2149,16162,89.35,True,5,2024-08-27
2150,15884,104.42,True,6,2024-08-27
2151,14882,268.93,True,7,2024-08-27
2152,572,158.7,False,7,2024-08-27
2153,13945,195.68,True,6,2024-08-27
2154,5700,118.13,True,6,2024-08-27
2155,11354,276.28,True,8,2024-08-27
2156,3597,111.47,True,5,2024-08-27
2157,16974,132.23,True,6,2024-08-27
2158,11926,48.87,True,5,2024-08-27
2159,14570,53.95,True,8,2024-08-28
2160,16173,351.22,False,7,2024-08-28
2161,19341,190.32,True,7,2024-08-28
2162,16502,136.95,True,7,2024-08-28
2163,23439,176.25,False,7,2024-08-28
2164,23275,194.05,True,8,2024-08-28
2165,17141,220.9,True,6,2024-08-28
2166,18212,129.3,True,7,2024-08-28
2167,3244,310.2,False,7,2024-08-28
2168,5759,304.98,True,6,2024-08-28
2169,5704,176.57,True,6,2024-08-29
2170,15691,147.9,False,6,2024-08-29
2171,10152,200.27,True,6,2024-08-29
2172,3804,198.3,True,6,2024-08-29
2173,1110,321.38,True,7,2024-08-29
2174,21436,160.83,True,7,2024-08-29
2175,22044,217.6,True,7,2024-08-29
2176,9277,238.05,True,7,2024-08-29
2177,8781,166.72,True,9,2024-08-29
2178,2589,497.05,True,7,2024-08-29
2179,21794,131.53,True,9,2024-08-30
2180,19148,287.0,True,8,2024-08-30
2181,12816,87.92,True,5,2024-08-30
2182,13948,134.22,True,5,2024-08-30
2183,9216,229.15,False,5,2024-08-30
2184,535,106.3,True,6,2024-08-30
2185,19743,174.75,False,6,2024-08-30
2186,1183,235.42,True,6,2024-08-30
2187,6582,141.6,True,6,2024-08-30
2188,9047,238.92,True,6,2024-08-30
2189,20322,226.9,True,5,2024-08-30
2190,12083,197.67,False,7,2024-08-30
2191,9497,118.78,True,7,2024-08-30
2192,15107,164.62,True,7,2024-08-30
2193,21270,108.62,True,8,2024-08-30
2194,6813,185.25,False,8,2024-08-30
2195,23977,420.37,True,7,2024-08-30
2196,4977,348.75,True,9,2024-08-31
2197,1789,104.83,True,7,2024-08-31
2198,1879,227.13,False,6,2024-08-31
2199,15304,159.45,False,7,2024-08-31
2200,2438,339.38,True,7,2024-08-31
2201,10815,50.62,True,6,2024-08-31
2202,25117,211.67,True,7,2024-08-31
2203,21369,177.23,False,7,2024-08-31
2204,18398,87.38,False,6,2024-08-31
2205,19183,108.83,True,7,2024-08-31
2206,13020,221.07,False,6,2024-08-31
2207,9646,283.23,True,7,2024-08-31
2208,3039,147.07,True,7,2024-08-31
2209,9083,184.6,False,5,2024-08-31
2210,25570,400.23,True,9,2024-09-01
2211,9153,145.8,True,8,2024-09-01
2212,12870,181.3,False,7,2024-09-01
2213,24932,183.58,False,8,2024-09-01
2214,21104,104.62,False,5,2024-09-01
2215,9377,228.57,True,6,2024-09-01
2216,6435,278.73,True,6,2024-09-01
2217,17163,92.9,True,6,2024-09-01
2218,15903,244.87,True,8,2024-09-01
2219,874,222.9,True,6,2024-09-01
2220,8607,132.15,True,6,2024-09-01
2221,19006,159.2,False,7,2024-09-01
2222,12134,94.28,True,6,2024-09-01
2223,14058,180.68,True,6,2024-09-01
2224,20857,118.28,True,8,2024-09-01
2225,15790,160.47,True,7,2024-09-01
2226,20540,104.9,True,7,2024-09-01
2227,22590,245.43,False,8,2024-09-01
2228,7918,515.9,True,9,2024-09-02
2229,13554,127.98,True,7,2024-09-02
2230,24510,175.75,False,6,2024-09-02
2231,4828,290.37,True,6,2024-09-02
2232,883,368.1,False,7,2024-09-02
2233,15980,145.7,False,7,2024-09-02
2234,15387,204.95,False,6,2024-09-02
2235,6212,147.67,True,6,2024-09-02
2236,11345,168.93,True,6,2024-09-02
2237,11994,139.37,True,8,2024-09-02
2238,24160,147.6,False,7,2024-09-02
2239,12295,482.25,True,7,2024-09-02
2240,18023,254.12,True,5,2024-09-02
2241,14559,137.05,False,8,2024-09-02
2242,11834,358.9,True,8,2024-09-02
2243,15960,140.05,True,4,2024-09-03
2244,20436,156.57,True,7,2024-09-03
2245,14541,213.18,True,6,2024-09-03
2246,15949,158.75,True,6,2024-09-03
2247,17187,106.07,True,5,2024-09-03
2248,23557,115.8,True,5,2024-09-03
2249,15674,253.13,True,7,2024-09-03
2250,19585,120.88,True,6,2024-09-03
2251,20350,159.98,True,5,2024-09-03
2252,14223,172.62,True,7,2024-09-03
2253,7643,462.42,False,7,2024-09-03
2254,7654,79.32,False,6,2024-09-03
2255,18180,246.5,True,5,2024-09-03
2256,16828,202.62,True,7,2024-09-03
2257,22703,167.13,True,6,2024-09-03
2258,18120,80.13,False,5,2024-09-03
2259,14916,94.08,True,5,2024-09-03
2260,9020,97.93,True,7,2024-09-03
2261,14171,143.28,True,5,2024-09-03
2262,7298,151.17,True,8,2024-09-03
2263,9347,158.6,True,8,2024-09-03
2264,22048,118.3,True,7,2024-09-03
2265,12186,79.32,True,7,2024-09-03
2266,10173,270.62,True,8,2024-09-04
2267,3726,274.88,False,6,2024-09-04
2268,9851,83.77,True,6,2024-09-04
2269,23613,146.88,True,7,2024-09-04
2270,20711,168.92,True,7,2024-09-04
2271,20887,121.52,True,6,2024-09-04
2272,22834,150.18,True,5,2024-09-04
2273,10731,539.17,True,8,2024-09-04
2274,6844,145.87,False,5,2024-09-04
2275,8236,110.27,True,8,2024-09-04
2276,12568,233.28,True,7,2024-09-04
2277,13559,134.48,True,7,2024-09-04
2278,9427,151.12,True,6,2024-09-04
2279,18166,151.58,True,6,2024-09-04
2280,19804,81.98,False,7,2024-09-05
2281,12834,83.1,True,6,2024-09-05
2282,24068,172.37,True,7,2024-09-05
2283,18508,175.87,True,7,2024-09-05
2284,14929,149.82,True,7,2024-09-05
2285,10228,190.88,True,7,2024-09-05
2286,18504,72.95,False,5,2024-09-05
2287,7137,259.0,True,8,2024-09-05
2288,9798,119.32,True,5,2024-09-05
2289,12426,160.75,False,6,2024-09-05
2290,16278,220.57,True,6,2024-09-05
2291,6857,158.23,True,5,2024-09-05
2292,3622,670.53,False,7,2024-09-05
2293,7887,178.32,False,7,2024-09-05
2294,20546,85.95,True,6,2024-09-05
2295,21736,89.88,False,8,2024-09-05
2296,637,721.17,True,6,2024-09-05
2297,21362,125.12,False,6,2024-09-05
2298,9261,78.13,False,6,2024-09-05
2299,13368,419.48,True,7,2024-09-05
2300,16483,240.62,True,8,2024-09-05
2301,19933,130.92,False,8,2024-09-05
2302,22570,284.88,False,7,2024-09-06
2303,9780,214.0,True,8,2024-09-06
2304,22119,83.15,True,7,2024-09-06
2305,1055,222.32,False,7,2024-09-06
2306,18456,106.15,False,7,2024-09-06
2307,5357,104.72,True,8,2024-09-06
2308,7811,96.45,True,7,2024-09-06
2309,14869,199.65,True,8,2024-09-06
2310,14390,220.38,True,8,2024-09-06
